"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"UDCHQVJK","book","2003","Øksendal, Bernt","Stochastic Differential Equations","","978-3-540-04758-2 978-3-642-14394-6","","","http://link.springer.com/10.1007/978-3-642-14394-6","These notes are based on a postgraduate course I gave on stochastic differential equations at Edinburgh University in the spring 1982. No previous knowledge about the subject was assumed, but the presentation is based on some background in measure theory. There are several reasons why one should learn more about stochastic differential equations: They have a wide range of applications outside mathematics, there are many fruitful connections to other mathematical disciplines and the subject has a rapidly developing life of its own as a fascinating research field with many interesting unanswered questions. Unfortunately most of the literature about stochastic differential equations seems to place so much emphasis on rigor and completenessthatitscares many nonexperts away. These notes are an attempt to approach the subject from the nonexpert point of view: Not knowing anything (except rumours, maybe) about a subject to start with, what would I like to know first of all? My answer would be: 1) In what situations does the subject arise? 2) What are its essential features? 3) What are the applications and the connections to other fields? I would not be so interested in the proof of the most general case, but rather in an easier proof of a special case, which may give just as much of the basic idea in the argument. And I would be willing to believe some basic results without proof (at first stage, anyway) in order to have time for some more basic applications. These notes reflect this point of view. Such an approach enables us to reach the highlights of the theory quicker and easier. Thus it is hoped that these notes may contribute to fill a gap in the existing literature. The course is meant to be an appetizer. If it succeeds in awaking further interest, the reader will have a large selection of excellent literature available for the study of the whole story. Some of this literature is listed at the back. xxvi xxviii In the introduction we state 6 problems where stochastic differential equations play an essential role in the solution. In Chapter II we introduce the basic mathematical notions needed for the mathematical model of some of these problems, leading to the concept of Ito integrals in Chapter III. In Chapter IV we develop the stochastic calculus (the Ito formula) and in Chapter V we use this to solve some stochastic differential equations, including the first two problems in the introduction. In Chapter VI we present a solution of the linear filtering problem (of which problem 3 is an example), using the stochastic calculus. Problem 4 is the Dirichlet problem. Although this is purely deterministic we outline in Chapters VII and VIII how the introduction of an associated Ito diffusion (i.e. solution of a stochastic differential equation) leads to a simple, intuitive and useful stochastic solution, which is the cornerstone of stochastic potential theory. Problem 5 is an optimal stopping problem. In Chapter IX we represent the state of a game at time t by an Ito diffusion and solve the corresponding optimal stopping problem. The solution involves potential theoretic notions, such as the generalized harmonic extension provided by the solution of the Dirichlet problem in Chapter VIII. Problem 6 is a stochastic version of F.P. Ramsey’s classical control problem from 1928. In Chapter X we formulate the general stochastic control problem in terms of stochastic differential equations, and we apply the results of Chapters VII and VIII to show that the problem can be reduced to solving the (deterministic) Hamilton-Jacobi-Bellman equation. As an illustration we solve a problem about optimal portfolio selection. After the course was first given in Edinburgh in 1982, revised and expanded versions were presented at Agder College, Kristiansand and University of Oslo. Every time about half of the audience have come from the applied section, the others being so-called “pure” mathematicians. This fruitful combination has created a broad variety of valuable comments, for which I am very grateful. I particularly wish to express my gratitude to K.K. Aase, L. Csink and A.M. Davie for many useful discussions. I wish to thank the Science and Engineering Research Council, U.K. and Norges Almenvitenskapelige Forskningsra  ̊d (NAVF), Norway for their financial support. And I am greatly indebted to Ingrid Skram, Agder College and Inger Prestbakken, University of Oslo for their excellent typing – and their patience with the innumerable changes in the manuscript during these two years.","2003","2023-05-08 11:23:45","2024-02-07 20:21:21","2023-05-08 11:23:45","","","","","","","","Universitext","","","","Springer Berlin Heidelberg","Berlin, Heidelberg","en","","","","","DOI.org (Crossref)","","DOI: 10.1007/978-3-642-14394-6","","C:\Users\isido\Zotero\storage\GCS3EXST\Øksendal - 2003 - Stochastic Differential Equations.pdf","","SDE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RHMY7FI","preprint","2023","Løvbak, Emil; Blondeel, Frédéric; Lee, Adam; Vanroye, Lander; Van Barel, Andreas; Samaey, Giovanni","Reversible random number generation for adjoint Monte Carlo simulation of the heat equation","","","","","http://arxiv.org/abs/2302.02778","In PDE-constrained optimization, one aims to ﬁnd design parameters that minimize some objective, subject to the satisfaction of a partial diﬀerential equation. A major challenges is computing gradients of the objective to the design parameters, as applying the chain rule requires computing the Jacobian of the design parameters to the PDE’s state. The adjoint method avoids this Jacobian by computing partial derivatives of a Lagrangian. Evaluating these derivatives requires the solution of a second PDE with the adjoint diﬀerential operator to the constraint, resulting in a backwards-in-time simulation.","2023-02-06","2023-05-08 06:51:05","2024-02-07 20:21:13","2023-05-08 06:51:05","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2302.02778 [cs, math]","Comment: 17 pages, 5 figures, submitted to the proceedings of MCQMC22","C:\Users\isido\Zotero\storage\I2IIHESY\Løvbak e.a. - 2023 - Reversible random number generation for adjoint Mo.pdf","","monte carlo; PDE","","","","","","","","","","","","","","","","","","","","arXiv:2302.02778","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TX6AHPUR","forumPost","2017","Fauskanger, Thomas","What is the advantages of Wasserstein metric compared to Kullback-Leibler divergence?","Cross Validated","","","","https://stats.stackexchange.com/q/295617","","2017-08-02","2023-05-07 07:22:55","2023-05-07 07:23:07","2023-05-07 07:22:54","","","","","","","","","","","","","","","","Forum post","","","","","","","C:\Users\isido\Zotero\storage\NW2RJDMV\what-is-the-advantages-of-wasserstein-metric-compared-to-kullback-leibler-diverg.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3P8WBQIS","journalArticle","2013","Johnson, Rie; Zhang, Tong","Accelerating Stochastic Gradient Descent using Predictive Variance Reduction","","","","","","Stochastic gradient descent is popular for large scale optimization but has slow convergence asymptotically due to the inherent variance. To remedy this problem, we introduce an explicit variance reduction method for stochastic gradient descent which we call stochastic variance reduced gradient (SVRG). For smooth and strongly convex functions, we prove that this method enjoys the same fast convergence rate as those of stochastic dual coordinate ascent (SDCA) and Stochastic Average Gradient (SAG). However, our analysis is signiﬁcantly simpler and more intuitive. Moreover, unlike SDCA or SAG, our method does not require the storage of gradients, and thus is more easily applicable to complex problems such as some structured prediction problems and neural network learning.","2013-12-05","2023-05-03 10:20:33","2024-08-12 14:30:00","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\isido\Zotero\storage\NTPY2NIB\Johnson en Zhang - Accelerating Stochastic Gradient Descent using Pre.pdf","","gradient descent; optimization; SGD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2U9QZ5U9","journalArticle","2009","Jentzen, A.; Neuenkirch, A.","A random Euler scheme for Carathéodory differential equations","Journal of Computational and Applied Mathematics","","03770427","10.1016/j.cam.2008.05.060","https://linkinghub.elsevier.com/retrieve/pii/S0377042708002136","We study a random Euler scheme for the approximation of Carathéodory differential equations and give a precise error analysis. In particular, we show that under weak assumptions, this approximation scheme obtains the same rate of convergence as the classical Monte–Carlo method for integration problems.","2009-02","2023-03-06 12:43:19","2023-05-02 13:32:58","2023-03-06 12:43:19","346-359","","1","224","","Journal of Computational and Applied Mathematics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\LFZQS9Q7\Jentzen en Neuenkirch - 2009 - A random Euler scheme for Carathéodory differentia.pdf","","monte carlo; ODE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GPMCLENJ","preprint","2023","Miller, Bailey; Sawhney, Rohan; Crane, Keenan; Gkioulekas, Ioannis","Boundary Value Caching for Walk on Spheres","","","","","http://arxiv.org/abs/2302.11825","Grid-free Monte Carlo methods such as \emph{walk on spheres} can be used to solve elliptic partial differential equations without mesh generation or global solves. However, such methods independently estimate the solution at every point, and hence do not take advantage of the high spatial regularity of solutions to elliptic problems. We propose a fast caching strategy which first estimates solution values and derivatives at randomly sampled points along the boundary of the domain (or a local region of interest). These cached values then provide cheap, output-sensitive evaluation of the solution (or its gradient) at interior points, via a boundary integral formulation. Unlike classic boundary integral methods, our caching scheme introduces zero statistical bias and does not require a dense global solve. Moreover we can handle imperfect geometry (e.g., with self-intersections) and detailed boundary/source terms without repairing or resampling the boundary representation. Overall, our scheme is similar in spirit to \emph{virtual point light} methods from photorealistic rendering: it suppresses the typical salt-and-pepper noise characteristic of independent Monte Carlo estimates, while still retaining the many advantages of Monte Carlo solvers: progressive evaluation, trivial parallelization, geometric robustness, \etc{}\ We validate our approach using test problems from visual and geometric computing.","2023-02-23","2023-05-02 08:09:18","2024-02-09 14:47:49","2023-05-02 08:09:18","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2302.11825 [cs]","Comment: Added citation to concurrent submission","C:\Users\isido\Zotero\storage\LX3BMITM\Miller e.a. - 2023 - Boundary Value Caching for Walk on Spheres.pdf","","monte carlo; PDE; walk on spheres; boundary value problems","","","","","","","","","","","","","","","","","","","","arXiv:2302.11825","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W3LPGHXU","preprint","2023","Sawhney, Rohan; Miller, Bailey; Gkioulekas, Ioannis; Crane, Keenan","Walk on Stars: A Grid-Free Monte Carlo Method for PDEs with Neumann Boundary Conditions","","","","","http://arxiv.org/abs/2302.11815","Grid-free Monte Carlo methods based on the \emph{walk on spheres (WoS)} algorithm solve fundamental partial differential equations (PDEs) like the Poisson equation without discretizing the problem domain, nor approximating functions in a finite basis. Such methods hence avoid aliasing in the solution, and evade the many challenges of mesh generation. Yet for problems with complex geometry, practical grid-free methods have been largely limited to basic Dirichlet boundary conditions. This paper introduces the \emph{walk on stars (WoSt)} method, which solves linear elliptic PDEs with arbitrary mixed Neumann and Dirichlet boundary conditions. The key insight is that one can efficiently simulate reflecting Brownian motion (which models Neumann conditions) by replacing the balls used by WoS with \emph{star-shaped} domains; we identify such domains by locating the closest visible point on the geometric silhouette. Overall, WoSt retains many attractive features of other grid-free Monte Carlo methods, such as progressive evaluation, trivial parallel implementation, and logarithmic scaling relative to geometric complexity.","2023-02-23","2023-05-01 17:04:56","2024-02-09 14:48:04","2023-05-01 17:04:56","","","","","","","Walk on Stars","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2302.11815 [cs]","Comment: Added citation to concurrent submission","C:\Users\isido\Zotero\storage\36DKDXFD\2302.11815.pdf","","monte carlo; PDE; walk on spheres; rendering","","","","","","","","","","","","","","","","","","","","arXiv:2302.11815","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UGS69Z62","journalArticle","2021","El Filali Ech-Chafiq, Zineb; Lelong, Jérôme; Reghai, Adil","Automatic control variates for option pricing using neural networks","Monte Carlo Methods and Applications","","1569-3961, 0929-9629","10.1515/mcma-2020-2081","https://www.degruyter.com/document/doi/10.1515/mcma-2020-2081/html","Many pricing problems boil down to the computation of a high dimensional integral, which is usually estimated using Monte Carlo. In fact, the accuracy of a Monte Carlo estimator with M simulations is given by √σ . Meaning that its convergence is immune to the dimension of the problem. However, M this convergence can be relatively slow depending on the variance σ of the function to be integrated. To resolve such a problem, one would perform some variance reduction techniques such as importance sampling, stratiﬁcation, or control variates. In this paper, we will study two approaches for improving the convergence of Monte Carlo using Neural Networks. The ﬁrst approach relies on the fact that many high dimensional ﬁnancial problems are of low effective dimensions[15]. We expose a method to reduce the dimension of such problems in order to keep only the necessary variables. The integration can then be done using fast numerical integration techniques such as Gaussian quadrature. The second approach consists in building an automatic control variate using neural networks. We learn the function to be integrated (which incorporates the diffusion model plus the payoff function) in order to build a network that is highly correlated to it. As the network that we use can be integrated exactly, we can use it as a control variate.","2021-06-01","2023-04-10 14:45:27","2023-08-03 19:23:13","2023-04-10 14:45:27","91-104","","2","27","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\XVFWLNCP\El Filali Ech-Chafiq e.a. - 2021 - Automatic control variates for option pricing usin.pdf","","control variates; deep learning","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SYGAZWE4","preprint","2017","Geeraert, Sébastien; Lehalle, Charles-Albert; Pearlmutter, Barak; Pironneau, Olivier; Reghai, Adil","Mini-symposium on automatic differentiation and its applications in the financial industry","","","","","http://arxiv.org/abs/1703.02311","Automatic diﬀerentiation has been involved for long in applied mathematics as an alternative to ﬁnite diﬀerence to improve the accuracy of numerical computation of derivatives. Each time a numerical minimization is involved, automatic diﬀerentiation can be used. In between formal derivation and standard numerical schemes, this approach is based on software solutions applying mechanically the chain rule formula to obtain an exact value for the desired derivative. It has a cost in memory and cpu consumption.","2017-06-07","2023-04-10 08:05:34","2024-02-07 20:20:28","2023-04-10 08:05:34","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1703.02311 [cs, q-fin]","","C:\Users\isido\Zotero\storage\2CWLCKI6\Geeraert e.a. - 2017 - Mini-symposium on automatic differentiation and it.pdf","","MC forex course","","","","","","","","","","","","","","","","","","","","arXiv:1703.02311","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TJ2Z7KIN","preprint","2019","Guo, Gaoyue; Obloj, Jan","Computational Methods for Martingale Optimal Transport problems","","","","","http://arxiv.org/abs/1710.07911","We establish numerical methods for solving the martingale optimal transport problem (MOT) - a version of the classical optimal transport with an additional martingale constraint on transport's dynamics. We prove that the MOT value can be approximated using linear programming (LP) problems which result from a discretisation of the marginal distributions combined with a suitable relaxation of the martingale constraint. Specialising to dimension one, we provide bounds on the convergence rate of the above scheme. We also show a stability result under only partial specification of the marginal distributions. Finally, we specialise to a particular discretisation scheme which preserves the convex ordering and does not require the martingale relaxation. We introduce an entropic regularisation for the corresponding LP problem and detail the corresponding iterative Bregman projection. We also rewrite its dual problem as a minimisation problem without constraint and solve it by computing the concave envelope of scattered data.","2019-04-05","2023-04-10 07:46:39","2024-02-07 20:20:24","2023-04-10 07:46:39","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1710.07911 [math, q-fin]","","C:\Users\isido\Zotero\storage\WT6MVWSJ\Guo en Obloj - 2019 - Computational Methods for Martingale Optimal Trans.pdf","","MC forex course","","","","","","","","","","","","","","","","","","","","arXiv:1710.07911","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BUYS2YEE","journalArticle","2023","Belkotain, M; Reghai, A","Iterative Bregman Projection for Monte Carlo Enhancement","","","","","","","2023-03-11","2023-04-09 13:32:53","2024-08-12 13:23:58","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\isido\Zotero\storage\MMDYLN8T\Belkotain en Reghai - Iterative Bregman Projection for Monte Carlo Enhan.pdf","","MC forex course","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZVGV9S4","journalArticle","2022","Belkotain, Mehdi; Reghai, Adil","Iterative Bregman Projection for Monte Carlo Enhancement","","","","","","Given a set of $N$ trajectories, $S_{t_1}, \ldots S_{t_n}$, $$ \left[\begin{array}{lll} S_{T_1}\left(\omega_1\right) & \ldots & S_{T_n}\left(\omega_1\right) \\ S_{T_1}\left(\omega_2\right) & \ldots & S_{T_n}\left(\omega_2\right) \\ \cdot & \ldots & \\ S_{T_1}\left(\omega_N\right) & \ldots & S_{T_n}\left(\omega_N\right) \end{array}\right] $$ sampled at $t_1, \ldots, t_n$, the empirical density is, $\mu=\frac{1}{N} \sum_{i=1}^N \delta_{S_{T_1}, \ldots, S_{T_n}}$. This distribution is used to price and hedge derivative products. This set of scenariosaccumulates many types of discretisation errors. These can be linked to data quality input, to calibration algorithms, discretisation in time, interpolation in space or even dependent on the sample’s size N. All these errors contribute in errors that are detrimental to the quality of the final result. The classical approach to mitigate these errors is to work separately on each step of the sequence before the generation of the trajectories. Most of the time this increases significantly the computation time and notably the size sample in order to improve convergence and the final result. In the context of dynamic markets, where real time management is essential for trading desks, Also, there are important needs for financial engineers to perform back tests and forward tests to design the appropriate financial products. For the risk department and with regard to important set of risk metrics such those requested by the FRTB (Fundamental review of the trading Desk) it becomes essential to obtain good convergence with a minimum computation budget, in this case very little set of trajectories. It is also essential to dispose of a methodology that is agnostic to the designed model which can be different from one bank to the other and even sometimes from one department to another. The contribution of this paper is to introduce a feedback loop on the Monte Carlo paths. We do not revise all steps of the pricing algorithms, we rather concentrate on the resulting set of trajectories and smoothly transport them into a new version of trajectories which is more appropriate to fit the target.The proposed method acts directly on the generated sample and proposes a way to modify them in a smooth way in order to fit the market tradeables and importantly meet the non arbitrage condition i.e.  the preservation of the martingale property. It is a re-sampling approach which ensures that the finite set of scenarios fits perfectly the pricing constraints. We achieve this through an application of the iterative Bregman Projection algorithm.","2022-10","2023-04-09 13:32:55","2024-08-12 13:24:14","","","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\isido\Zotero\storage\WF3R3AZN\Belkotain en Reghai - Iterative Bregman Projection for Monte Carlo Enhan.pdf","","MC forex course","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JP6VW4GB","journalArticle","2012","ZhiMin, Hong; ZaiZai, Yan; JianRui, Chen","Monte Carlo Method for Solving the Fredholm Integral Equations of the Second Kind","Transport Theory and Statistical Physics","","0041-1450, 1532-2424","10.1080/00411450.2012.695317","http://www.tandfonline.com/doi/abs/10.1080/00411450.2012.695317","This article is concerned with a numerical algorithm for solving approximate solutions of Fredholm integral equations of the second kind with random sampling. We use Simpson’s rule for solving integral equations, which yields a linear system. The Monte Carlo method, based on the simulation of a finite discrete Markov chain, is employed to solve this linear system. To show the efficiency of the method, we use numerical examples. Results obtained by the present method indicate that the method is an effective alternate method. Keywords Monte Carlo algorithms; Markov chain; Simpson’s formula; Fredholm integral equation","2012-12","2023-03-26 12:40:33","2023-08-03 19:23:48","2023-03-26 12:40:33","513-528","","7","41","","Transport Theory and Statistical Physics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\HJ9CJZP4\ZhiMin e.a. - 2012 - Monte Carlo Method for Solving the Fredholm Integr.pdf","","monte carlo; integral equations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PXBWXNGU","book","2012","Hackbusch, Wolfgang","Integral equations: theory and numerical treatment","","978-3-0348-9947-5","","","","Book on Integral equations: theory and numerical treatment","2012","2023-03-26 12:28:24","2023-08-01 13:42:38","","","380","","","","","Integral equations","International series of numerical mathematics","120","","","Birkhäuser","Basel","eng","","","","","K10plus ISBN","","","","C:\Users\isido\Zotero\storage\UBYLDU35\[International Series of Numerical Mathematics №120] Wolfgang Hackbusch (auth.) - Integral Equations_ Theory and Numerical Treatment (1995, Birkhäuser) [10.1007_978-3-0348-9215-5] - libgen.li.pdf","","integral equations","","","","","","","","","","","","","","","","","","","","","1. softcover ed.]; [Reprint of the orig. 1st ed. 1995","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M9XFVFQK","book","2008","Poli︠a︡nin, A. D.; Manzhirov, A. V.","Handbook of integral equations","","978-1-58488-507-8","","","","Integral equations are encountered in various fields of science and numerous applications (in elasticity, plasticity, heat and mass transfer, oscillation theory, fluid dynamics, filtration theory, electrostatics, electrodynamics, biomechanics, game theory, control, queuing theory, electrical engineering, economics, medicine, etc.). Exact (closed-form) solutions of integral equations play an important role in the proper understanding of qualitative features of many phenomena and processes in various areas of natural science. Lots of equations of physics, chemistry, and biology contain functions or parameters which are obtained from experiments and hence are not strictly fixed. Therefore, it is expedient to choose the structure of these functions so that it would be easier to analyze and solve the equation. As a possible selection criterion, one may adopt the requirement that the model integral equation admits a solution in a closed form. Exact solutions can be used to verify the consistency and estimate errors of various numerical, asymptotic, and approximate methods. More than 2,100 integral equations and their solutions are given in the first part of the book (Chapters 1–6). A lot of new exact solutions to linear and nonlinear equations are included. Special attention is paid to equations of general form, which depend on arbitrary functions. The other equations contain one or more free parameters (the book actually deals with families of integral xxx xxxii PREFACE equations); it is the reader’s option to fix these parameters. In total, the number of equations described in this handbook is an order of magnitude greater than in any other book currently available. The second part of the book (Chapters 7–14) presents exact, approximate analytical, and numerical methods for solving linear and nonlinear integral equations. Apart from the classical methods, some new methods are also described. When selecting the material, the authors have given a pronounced preference to practical aspects of the matter; that is, to methods that allow effectively “constructing” the solution. For the reader’s better understanding of the methods, each section is supplied with examples of specific equations. Some sections may be used by lecturers of colleges and universities as a basis for courses on integral equations and mathematical physics equations for graduate and postgraduate students. For the convenience of a wide audience with different mathematical backgrounds, the authors tried to do their best, wherever possible, to avoid special terminology. Therefore, some of the methods are outlined in a schematic and somewhat simplified manner, with necessary references made to books where these methods are considered in more detail. For some nonlinear equations, only solutions of the simplest form are given. The book does not cover two-, three-, and multidimensional integral equations. The handbook consists of chapters, sections, and subsections. Equations and formulas are numbered separately in each section. The equations within a section are arranged in increasing order of complexity. The extensive table of contents provides rapid access to the desired equations. For the reader’s convenience, the main material is followed by a number of supplements, where some properties of elementary and special functions are described, tables of indefinite and definite integrals are given, as well as tables of Laplace, Mellin, and other transforms, which are used in the book. The first and second parts of the book, just as many sections, were written so that they could be read independently from each other. This allows the reader to quickly get to the heart of the matter. We would like to express our deep gratitude to Rolf Sulanke and Alexei Zhurov for fruitful discussions and valuable remarks. We also appreciate the help of Vladimir Nazaikinskii and Alexander Shtern in translating the second part of this book, and are thankful to Inna Shingareva for her assistance in preparing the camera-ready copy of the book. The authors hope that the handbook will prove helpful for a wide audience of researchers, college and university teachers, engineers, and students in various fields of mathematics, mechanics, physics, chemistry, biology, economics, and engineering sciences.","2008","2023-03-26 12:07:56","2024-02-07 20:19:44","","","1108","","","","","","Handbooks of mathematical equations","","","","Chapman & Hall/CRC","Boca Raton","en","","","","","Library of Congress ISBN","QA431 .P65 2008","OCLC: ocn167516078","","C:\Users\isido\Zotero\storage\83JNUZ6J\Poli︠a︡nin en Manzhirov - 2008 - Handbook of integral equations.pdf","","integral equations","","","","","","","","","","","","","","","","","","","","","2nd ed","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZ7PU6PM","webpage","2023","","Fredholm Integral Equations colorado","","","","","https://www.colorado.edu/amath/sites/default/files/attached-files/fredholm.pdf","","2023-03-26","2023-03-26 11:18:49","2024-08-12 14:47:45","2023-03-26 11:18:13","","","","","","","","","","","","","","","","","","","","","","","C:\Users\isido\Zotero\storage\G9NULA4I\fredholm.pdf","","integral equations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D823325H","preprint","2001","Heinrich, S.; Novak, E.","Optimal Summation and Integration by Deterministic, Randomized, and Quantum Algorithms","","","","","http://arxiv.org/abs/quant-ph/0105114","We survey old and new results about optimal algorithms for summation of finite sequences and for integration of functions from Hoelder or Sobolev spaces. First we discuss optimal deterministic and randomized algorithms. Then we add a new aspect, which has not been covered before on conferences about (quasi-) Monte Carlo methods: quantum computation. We give a short introduction into this setting and present recent results of the authors on optimal quantum algorithms for summation and integration. We discuss comparisons between the three settings. The most interesting case for Monte Carlo and quantum integration is that of moderate smoothness k and large dimension d which, in fact, occurs in a number of important applied problems. In that case the deterministic exponent is negligible, so the n^{-1/2} Monte Carlo and the n^{-1} quantum speedup essentially constitute the entire convergence rate. We observe that -- there is an exponential speed-up of quantum algorithms over deterministic (classical) algorithms, if k/d tends to zero; -- there is a (roughly) quadratic speed-up of quantum algorithms over randomized classical algorithms, if k/d is small.","2001-05-23","2023-03-19 16:36:30","2024-02-07 20:19:39","2023-03-19 16:36:30","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:quant-ph/0105114","Comment: 13 pages, contribution to the 4th International Conference on Monte Carlo and Quasi-Monte Carlo Methods, Hong Kong 2000","C:\Users\isido\Zotero\storage\LK6RKYIX\Heinrich en Novak - 2001 - Optimal Summation and Integration by Deterministic.pdf","","IBC; quadrature","","","","","","","","","","","","","","","","","","","","arXiv:quant-ph/0105114","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TSKZBGG6","journalArticle","2011","Daun, Thomas","On the randomized solution of initial value problems","Journal of Complexity","","0885064X","10.1016/j.jco.2010.07.002","https://linkinghub.elsevier.com/retrieve/pii/S0885064X1000066X","We study the randomized solution of initial value problems for systems of ordinary differential equations $$ y^{\prime}(x)=f(x, y(x)), x \in[a, b], y(a)=y_0 \in \mathbb{R}^d . $$ Recently S. Heinrich and B. Milla presented an order optimal randomized algorithm solving this problem for $\gamma$-smooth input data (i.e. $\gamma=r+\rho$ : the $r$-th derivatives of $f$ satisfy a $\rho$-Hölder condition). This algorithm uses function values and values of derivatives of $f$. In this paper we present an order optimal randomized algorithm for the class of $\gamma$-smooth functions that uses only values of $f$. For this purpose we show how to obtain an order optimal randomized algorithm from an order (sub)optimal deterministic one.","2011-06","2023-03-06 14:05:17","2023-08-01 13:50:15","2023-03-06 14:05:17","300-311","","3-4","27","","Journal of Complexity","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\NCVQFBK5\Daun - 2011 - On the randomized solution of initial value proble.pdf","","monte carlo; ODE; IBC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9Q7VSW3M","journalArticle","2014","Goćwin, Maciej","Randomized and quantum complexity of nonlinear two-point BVPs","Applied Mathematics and Computation","","00963003","10.1016/j.amc.2014.07.106","https://linkinghub.elsevier.com/retrieve/pii/S009630031401073X","We deal with the complexity of nonlinear BVPs with nonlinear two-point boundary conditions. We consider the randomized and quantum models of computation. We assume that the right-hand side function is r times differentiable with all derivatives bounded by a constant. We show that the e-complexity is roughly of order eÀ1=ðrþ1=2Þ in the randomized setting, and eÀ1=ðrþ1Þ in the quantum setting. We compare our results with known results in the deterministic setting. The speed-up of the randomized computations with respect to the deterministic computations is by 1=ðrð2r þ 1ÞÞ in the exponent of 1=e, and the speed-up of the quantum computations by 1=ðrðr þ 1ÞÞ in the exponent.","2014-10","2023-03-19 15:36:30","2024-02-07 20:19:36","2023-03-19 15:36:30","357-371","","","245","","Applied Mathematics and Computation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\AVIKYTNP\Goćwin - 2014 - Randomized and quantum complexity of nonlinear two.pdf; C:\Users\isido\Zotero\storage\CRRV662Q\S009630031401073X.html","","ODE; boundary value problems; IBC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K25543D6","videoRecording","2022","Marcin Anforowicz","The ""Just One More"" Paradox","","","","","https://www.youtube.com/watch?v=_FuuYSM7yOo","","2022-09-25","2023-05-29 06:46:11","2024-02-09 19:48:45","2023-05-29 06:46:11","","","","","","","","","","","","","","","","","","","YouTube","","","","","","","","","","","","","","","","","","","","","","","","","","","","9:12","","","","","","","","","","","","","","","","","","","","","","","","",""
